name,oldest,refs,ts_count,youngest
Letterbrock,Ordovician,"2, 12, 84, 124, 159, 401",0.0,Ordovician
Rhyd Henllan,Ordovician,"2, 12, 84, 124, 159, 401",0.0,Ordovician
Slockenray Hyaloclastite and Lava,Ordovician,"2, 12, 84, 124, 159, 401",0.0,Ordovician
Bendigonian 1,Ordovician,"2, 12, 84, 159, 401",0.0,Ordovician
Tipperary,Ordovician,"2, 12, 42, 84, 159, 401",0.0,Ordovician
Hensleigh Siltstone,Ordovician,"2, 12, 84, 159, 202, 218, 231, 401",0.0,Ordovician
Yarrimbah Chert,Ordovician,"2, 12, 84, 159, 218, 401",0.0,Ordovician
Conochitina symmetrica,Ordovician,"2, 3, 12, 244, 400, 401",0.0,Ordovician
Oelanodus elongatus / Acodus deltatus,Ordovician,"2, 3, 12, 244, 400, 401",0.0,Ordovician
Tetragraptus approximatus,Ordovician,"2, 3, 12, 244, 329, 401",0.0,Ordovician
Tetragraptus phyllograptoides,Ordovician,"2, 3, 12, 53, 244, 401",0.0,Ordovician
Paroistodus proteus,Ordovician,"2, 12, 84, 244, 401",0.0,Ordovician
MN faunizone H,Ordovician,"244, 401",0.0,Ordovician
Paroistodus parallelus,Ordovician,"2, 12, 77, 244, 401",0.0,Ordovician
Prioniodus adami,Ordovician,"2, 12, 77, 244, 401",0.0,Ordovician
Serratognathus bilobatus,Ordovician,"2, 12, 77, 244, 401",0.0,Ordovician
Serratognathus diversus,Ordovician,"2, 12, 77, 244, 401",0.0,Ordovician
Serratognathus extensus,Ordovician,"2, 12, 77, 244, 401",0.0,Ordovician
Triangulodus bifidus,Ordovician,"2, 12, 77, 244, 401",0.0,Ordovician
Emanuel,Ordovician,"2, 12, 77, 244, 401",0.0,Ordovician
Jinshan,Ordovician,"2, 12, 244, 367, 401",0.0,Ordovician
Hagastrand,Ordovician,"2, 12, 29, 244, 401",0.0,Ordovician
Lancefieldian 3,Ordovician,"2, 12, 244, 401",0.0,Ordovician
Kaodongkou,Ordovician,"2, 12, 244, 250, 401",0.0,Ordovician
Madaoyu,Ordovician,"2, 12, 244, 250, 401",0.0,Ordovician
Niuweibashan,Ordovician,"2, 12, 244, 250, 401",0.0,Ordovician
Shanpianshan,Ordovician,"2, 12, 244, 250, 401",0.0,Ordovician
Jingshan,Ordovician,"2, 12, 53, 244, 401",0.0,Ordovician
Allt Cystanog,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Bolahaul,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Craig Hill Breccia,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Garth Grit,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Graianog Sandstone,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Keristal,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Kilranny Hill,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Ny Garvain,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Ogof Hen,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Peel Volcanic,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Pibwr,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Port Erin,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Stiperstones Quartzite,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Yingshan,Ordovician,"2, 12, 96, 244, 401",0.0,Ordovician
Taohuashi,Ordovician,"2, 12, 244, 374, 401",0.0,Ordovician
Torsugtagh Upper,Ordovician,"2, 12, 78, 244, 401",0.0,Ordovician
Setul Limestone,Ordovician,"2, 12, 71, 244, 401",0.0,Ordovician
Fl1,Ordovician,"2, 12, 13, 84, 244, 401",0.0,Ordovician
Oepikodus communis,Ordovician,"2, 3, 12, 84, 244, 401",0.0,Ordovician
Pendeograptus fruticosus / Tetragraptus approximatus,Ordovician,"2, 3, 12, 84, 244, 401",0.0,Ordovician
Prioniodus elegans,Ordovician,"2, 3, 12, 84, 244, 401",0.0,Ordovician
Tetragraptus phyllograptoides/ Tetragraptus approximatus,Ordovician,"2, 12, 84, 244, 400, 401",0.0,Ordovician
Parasseratognathus paltodiformis,Ordovician,"2, 12, 77, 84, 244, 401",0.0,Ordovician
Prioniodus honghuayuanensis,Ordovician,"2, 12, 71, 77, 84, 244, 401",0.0,Ordovician
Honghuayuan,Ordovician,"2, 12, 77, 84, 244, 401",0.0,Ordovician
La Alumbrera,Ordovician,"2, 12, 84, 244, 324, 401",0.0,Ordovician
Charcoal Canyon,Ordovician,"2, 12, 84, 160, 244, 401",0.0,Ordovician
Cotter Dolomite,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
Horn Valley Basal,Ordovician,"2, 12, 84, 215, 244, 401",0.0,Ordovician
Baumann Fjord,Ordovician,"2, 12, 42, 84, 244, 401",0.0,Ordovician
Boat Harbour,Ordovician,"2, 12, 42, 84, 244, 401",0.0,Ordovician
Nambeet,Ordovician,"2, 12, 84, 220, 244, 401",0.0,Ordovician
Pacoota Sandstone,Ordovician,"2, 12, 84, 220, 244, 401",0.0,Ordovician
Emanuel Upper,Ordovician,"2, 12, 77, 84, 244, 401",0.0,Ordovician
Blackjack Knob,Ordovician,"2, 12, 84, 88, 244, 401",0.0,Ordovician
Bull Shoals,Ordovician,"2, 12, 84, 88, 244, 401",0.0,Ordovician
Lutie,Ordovician,"2, 12, 84, 88, 244, 401",0.0,Ordovician
Fl2,Ordovician,"2, 12, 13, 84, 401",0.0,Ordovician
Didymograptus balticus,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Eremochitina baculata,Ordovician,"2, 3, 12, 84, 400, 401",0.0,Ordovician
Pendeograptus fruticosus 3 / 4br,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Pendeograptus fruticosus 4br,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Tetragraptus akzharensis,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Fort Cassin,Ordovician,"2, 12, 84, 114, 159, 401",0.0,Ordovician
Didymograptus deflexus,Ordovician,"2, 12, 84, 160, 401",0.0,Ordovician
2c,Ordovician,"2, 12, 84, 401",0.0,Ordovician
2a,Ordovician,"2, 12, 84, 401",0.0,Ordovician
2b,Ordovician,"2, 12, 84, 401",0.0,Ordovician
MN faunizone I,Ordovician,"244, 401",0.0,Ordovician
MN faunizone J,Ordovician,"244, 401",0.0,Ordovician
MN faunizone K,Ordovician,"244, 401",0.0,Ordovician
Taihungshania shui landeyranensis,Ordovician,"383, 401",0.0,Ordovician
Colpocoryphe maynardensis,Ordovician,"383, 401",0.0,Ordovician
Neseuretus (N.) arenosus,Ordovician,"383, 401",0.0,Ordovician
Setso,Ordovician,"244, 401",0.0,Ordovician
Landeyran,Ordovician,"247, 401",0.0,Ordovician
Scandodus warendensis - Scandodus pseudoquadratus,Ordovician,"2, 12, 346, 401",0.0,Ordovician
Shumardia-Paenebeltella,Ordovician,"2, 12, 399, 401",0.0,Ordovician
Rhabdinopora omnutachense,Ordovician,"2, 12, 399, 401",0.0,Ordovician
Chupin,Ordovician,"2, 12, 159, 244, 328, 401",0.0,Ordovician
Yarrimbah,Ordovician,"2, 12, 159, 202, 231, 244, 401",0.0,Ordovician
Budhang Chert,Ordovician,"2, 12, 84, 159, 202, 218, 401",0.0,Ordovician
Stoneberger Shale,Ordovician,"2, 12, 160, 244, 401",0.0,Ordovician
Takoshkin,Ordovician,"2, 12, 244, 400, 401",0.0,Ordovician
Tremadocian Upper,Ordovician,"2, 12, 244, 318, 321, 401",0.0,Ordovician
Florentine Valley,Ordovician,"2, 12, 84, 203, 244, 401",0.0,Ordovician
Drepanoistodus amoenus,Ordovician,"2, 3, 12, 244, 401",0.0,Ordovician
Paracordylodus gracilis,Ordovician,"2, 3, 12, 244, 401",0.0,Ordovician
Tripodus,Ordovician,"2, 3, 12, 244, 401",0.0,Ordovician
Hunghuayuan,Ordovician,"2, 12, 61, 72, 84, 244, 367, 401",0.0,Ordovician
Tr2,Ordovician,"2, 12, 13, 84, 244, 401",0.0,Ordovician
Lone Mountain,Ordovician,"2, 12, 155, 244, 401",0.0,Ordovician
Outram,Ordovician,"2, 12, 159, 190, 244, 401",0.0,Ordovician
Acodus kechikaensis,Ordovician,"2, 12, 84, 191, 244, 401",0.0,Ordovician
Dazhi,Ordovician,"2, 12, 250, 401",0.0,Ordovician
Willigam Sandstone,Ordovician,"2, 12, 202, 401",0.0,Ordovician
Pander Greensand,Ordovician,"2, 12, 217, 401",0.0,Ordovician
Swift,Ordovician,"2, 12, 217, 401",0.0,Ordovician
Shingle,Ordovician,"2, 12, 84, 401",0.0,Ordovician
Lower Ordovician,Ordovician,"2, 3, 12, 84, 159, 401",0.0,Ordovician
Ibexian,Ordovician,"2, 3, 12, 84, 159, 401",0.0,Ordovician
Broken Skull,Ordovician,"2, 12, 84, 114, 159, 401",0.0,Ordovician
Emanuel Lower,Ordovician,"2, 12, 77, 84, 159, 401",0.0,Ordovician
Schoolhouse,Ordovician,"2, 12, 84, 114, 159, 401",0.0,Ordovician
Zifangzhuang,Ordovician,"2, 12, 84, 159, 250, 401",0.0,Ordovician
Tramore Shale,Ordovician,"2, 12, 84, 124, 159, 401",0.0,Ordovician
Köpingsklint,Ordovician,"2, 12, 36, 84, 159, 401",0.0,Ordovician
Aorangi Mine,Ordovician,"2, 12, 84, 159, 260, 401",0.0,Ordovician
Olenty,Ordovician,"2, 12, 84, 159, 257, 401",0.0,Ordovician
Odargowo Limestone,Ordovician,"2, 12, 38, 84, 159, 401",0.0,Ordovician
Santa Justa,Ordovician,"2, 12, 84, 134, 159, 401",0.0,Ordovician
Ceratopyge Shale,Ordovician,"2, 12, 36, 84, 159, 257, 401",0.0,Ordovician
Santa Victoria,Ordovician,"2, 12, 84, 159, 290, 401",0.0,Ordovician
School House Hill,Ordovician,"2, 12, 84, 159, 365, 401",0.0,Ordovician
Cabbage Tree,Ordovician,"2, 12, 84, 159, 204, 401",0.0,Ordovician
Roland Conglomerate,Ordovician,"2, 12, 84, 159, 204, 401",0.0,Ordovician
Nelungaloo Volcanics,Ordovician,"2, 12, 84, 159, 202, 218, 401",0.0,Ordovician
Churchill Sandstone,Ordovician,"2, 12, 84, 159, 204, 401",0.0,Ordovician
Mount Field,Ordovician,"2, 12, 84, 159, 204, 401",0.0,Ordovician
Pontoon Hill,Ordovician,"2, 12, 84, 159, 204, 401",0.0,Ordovician
Dictyonema Shale,Ordovician,"2, 12, 36, 84, 159, 401",0.0,Ordovician
Etasje 2e-3aβ,Ordovician,"2, 12, 28, 84, 159, 401",0.0,Ordovician
Kurdai,Ordovician,"2, 12, 84, 159, 257, 401",0.0,Ordovician
Djupvik,Ordovician,"2, 12, 36, 84, 159, 401",0.0,Ordovician
Etasje 3a,Ordovician,"2, 12, 29, 84, 159, 401",0.0,Ordovician
Carranya,Ordovician,"2, 12, 84, 159, 217, 401",0.0,Ordovician
Jinduck,Ordovician,"2, 12, 84, 159, 217, 401",0.0,Ordovician
Ooloo Limestone,Ordovician,"2, 12, 84, 159, 217, 401",0.0,Ordovician
Tim Shea Sandstone,Ordovician,"2, 12, 84, 159, 217, 401",0.0,Ordovician
Latorp Limestone,Ordovician,"2, 11, 12, 33, 159, 244, 401",0.0,Ordovician
Liangjiashan,Ordovician,"2, 12, 72, 77, 159, 244, 401",0.0,Ordovician
Cassinian,Ordovician,"2, 12, 114, 159, 244, 401",0.0,Ordovician
Ship Point 1,Ordovician,"2, 12, 114, 159, 244, 401",0.0,Ordovician
Ship Point 2,Ordovician,"2, 12, 114, 159, 244, 401",0.0,Ordovician
Naylor Ledge,Ordovician,"2, 12, 159, 244, 365, 401",0.0,Ordovician
Mud Springs Mountain,Ordovician,"2, 12, 159, 192, 244, 401",0.0,Ordovician
Joa,Ordovician,"2, 8, 12, 159, 244, 401",0.0,Ordovician
Klooga,Ordovician,"2, 8, 12, 159, 244, 401",0.0,Ordovician
Etasje 3bα,Ordovician,"2, 12, 28, 159, 244, 401",0.0,Ordovician
Zebre,Ordovician,"2, 8, 12, 159, 244, 401",0.0,Ordovician
Akbulaksai,Ordovician,"2, 12, 159, 244, 257, 401",0.0,Ordovician
Koagash,Ordovician,"2, 12, 159, 244, 257, 401",0.0,Ordovician
Fillmore,Ordovician,"2, 12, 84, 159, 401",0.0,Ordovician
Epler,Ordovician,"2, 12, 84, 114, 159, 401",0.0,Ordovician
Huntington,Ordovician,"2, 12, 84, 159, 365, 401",0.0,Ordovician
Chiawang,Ordovician,"2, 12, 84, 159, 250, 401",0.0,Ordovician
Aghfarell,Ordovician,"2, 12, 84, 124, 159, 401",0.0,Ordovician
Foum Tineslem Silty-Sandy,Ordovician,"2, 12, 84, 159, 238, 401",0.0,Ordovician
Tanchiachiao,Ordovician,"2, 12, 84, 159, 250, 401",0.0,Ordovician
Balnakiel Member 3,Ordovician,"2, 12, 84, 124, 159, 401",0.0,Ordovician
Narrama,Ordovician,"2, 12, 84, 159, 202, 219, 401",0.0,Ordovician
McKelligon Canyon Upper,Ordovician,"2, 12, 84, 138, 159, 401",0.0,Ordovician
Dounans,Ordovician,"2, 12, 84, 159, 307, 401",0.0,Ordovician
Black Rock,Ordovician,"2, 12, 84, 88, 159, 401",0.0,Ordovician
McKelligon Canyon Lower,Ordovician,"2, 12, 84, 138, 159, 401",0.0,Ordovician
Balnakiel Member 4,Ordovician,"2, 12, 84, 124, 159, 401",0.0,Ordovician
Kaiwilta,Ordovician,"2, 12, 84, 159, 202, 401",0.0,Ordovician
Fort Ann,Ordovician,"2, 12, 84, 109, 159, 401",0.0,Ordovician
Comstock,Ordovician,"2, 12, 84, 109, 159, 401",0.0,Ordovician
Hawk,Ordovician,"2, 12, 84, 109, 159, 401",0.0,Ordovician
Catoche,Ordovician,"2, 12, 84, 159, 244, 401",0.0,Ordovician
Lampazar,Ordovician,"2, 12, 84, 290, 401",0.0,Ordovician
Ceratopyge Limestone,Ordovician,"2, 12, 29, 36, 84, 401",0.0,Ordovician
Obolus conglomerate,Ordovician,"2, 11, 12, 84, 244, 401",0.0,Ordovician
Obolus gruskalk,Ordovician,"2, 11, 12, 84, 244, 401",0.0,Ordovician
Obolus Limestone,Ordovician,"2, 11, 12, 84, 244, 401",0.0,Ordovician
Obolus beds,Ordovician,"2, 11, 12, 84, 244, 401",0.0,Ordovician
Kelly Creek,Ordovician,"2, 12, 230, 244, 401",0.0,Ordovician
Lancefieldian,Ordovician,"2, 3, 12, 84, 244, 401",0.0,Ordovician
Oneotodus costatus,Ordovician,"2, 12, 84, 244, 326, 401",0.0,Ordovician
Quanhekou,Ordovician,"2, 12, 84, 244, 378, 401",0.0,Ordovician
Obispo,Ordovician,"2, 12, 84, 237, 244, 401",0.0,Ordovician
Vire du Mouflon,Ordovician,"2, 12, 84, 238, 244, 401",0.0,Ordovician
Aspero-Humacha,Ordovician,"2, 12, 84, 244, 273, 401",0.0,Ordovician
Santa Rosita,Ordovician,"2, 12, 84, 244, 272, 401",0.0,Ordovician
Agalatas,Ordovician,"2, 12, 84, 244, 257, 401",0.0,Ordovician
Rupasca,Ordovician,"2, 12, 84, 244, 290, 401",0.0,Ordovician
Bed 8,Ordovician,"2, 12, 42, 84, 244, 401",0.0,Ordovician
Fenxiang,Ordovician,"2, 12, 71, 84, 244, 401",0.0,Ordovician
Gaoqiao,Ordovician,"2, 12, 84, 244, 378, 401",0.0,Ordovician
In Kraf,Ordovician,"2, 12, 84, 238, 244, 401",0.0,Ordovician
Cow Head,Ordovician,"2, 12, 42, 84, 244, 401",0.0,Ordovician
Bed 6,Ordovician,"2, 12, 42, 84, 244, 401",0.0,Ordovician
Eritag,Ordovician,"2, 12, 84, 244, 400, 401",0.0,Ordovician
Upper Tayanza,Ordovician,"2, 12, 84, 244, 400, 401",0.0,Ordovician
Tomahawk,Ordovician,"2, 12, 84, 227, 244, 401",0.0,Ordovician
Suetka,Ordovician,"2, 12, 84, 244, 328, 400, 401",0.0,Ordovician
Tekelya,Ordovician,"2, 12, 84, 244, 400, 401",0.0,Ordovician
Lancefieldian 2a,Ordovician,"2, 12, 84, 230, 244, 401",0.0,Ordovician
Ninmaroo,Ordovician,"2, 12, 84, 217, 230, 244, 401",0.0,Ordovician
Alimbet,Ordovician,"2, 12, 84, 244, 257, 401",0.0,Ordovician
Krusna Hora,Ordovician,"2, 12, 84, 244, 321, 401",0.0,Ordovician
Olesna,Ordovician,"2, 12, 105, 244, 401",0.0,Ordovician
La Maurerie,Ordovician,"2, 12, 244, 401",0.0,Ordovician
Qianzhongliangzi,Ordovician,"2, 12, 72, 244, 401",0.0,Ordovician
Hunneberg,Ordovician,"2, 3, 12, 244, 401",0.0,Ordovician
Tangchi,Ordovician,"2, 12, 244, 367, 401",0.0,Ordovician
Taihungshania miqueli,Ordovician,"244, 383, 401",0.0,Ordovician
Lagenochitina brevicollis,Ordovician,"2, 12, 244, 400, 401",0.0,Ordovician
Ningkuo,Ordovician,"2, 12, 97, 244, 401",0.0,Ordovician
Coolibah,Ordovician,"2, 12, 230, 244, 401",0.0,Ordovician
Dowery Hill,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Seamount,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
Watch Hill,Ordovician,"2, 12, 124, 244, 401",0.0,Ordovician
El Atchane,Ordovician,"2, 12, 238, 244, 401",0.0,Ordovician
Pacoota sequence 4,Ordovician,"2, 12, 230, 244, 401",0.0,Ordovician
Santed,Ordovician,"244, 263, 401",0.0,Ordovician
Tripodus - Drepanodus aff. amoenus,Ordovician,"2, 12, 84, 244, 400, 401",0.0,Ordovician
Desmochitina ex. gr. minor,Ordovician,"2, 12, 84, 237, 244, 401",0.0,Ordovician
Acodus deltatus / Paroistodus proteus,Ordovician,"2, 12, 84, 244, 272, 401",0.0,Ordovician
Expansograptus protobalticus,Ordovician,"2, 12, 84, 237, 244, 401",0.0,Ordovician
Fezouata Lower,Ordovician,"2, 12, 84, 244, 249, 401",0.0,Ordovician
Ballylane,Ordovician,"2, 12, 84, 124, 244, 401",0.0,Ordovician
Habberley,Ordovician,"2, 12, 84, 124, 244, 401",0.0,Ordovician
San Bernardo,Ordovician,"2, 12, 84, 244, 273, 401",0.0,Ordovician
Tumbaya,Ordovician,"2, 12, 84, 244, 273, 401",0.0,Ordovician
Acoite Lower,Ordovician,"2, 12, 84, 237, 244, 401",0.0,Ordovician
Agua y Toro,Ordovician,"2, 12, 84, 237, 244, 401",0.0,Ordovician
Foum Tineslem,Ordovician,"2, 12, 84, 238, 244, 401",0.0,Ordovician
Dacao,Ordovician,"2, 12, 244, 367, 401",0.0,Ordovician
Putaojing,Ordovician,"2, 12, 244, 367, 401",0.0,Ordovician
Nordporten,Ordovician,"2, 12, 84, 326, 401",0.0,Ordovician
Goodwin Limestone,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Tamarack Canyon Dolomite,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
McKay,Ordovician,"2, 12, 42, 84, 401",0.0,Ordovician
Kirtonryggen,Ordovician,"2, 12, 84, 326, 401",0.0,Ordovician
Mitchell,Ordovician,"2, 12, 84, 202, 218, 401",0.0,Ordovician
Isthmus Bay,Ordovician,"2, 12, 42, 84, 401",0.0,Ordovician
Tulean,Ordovician,"2, 3, 12, 84, 244, 401",0.0,Ordovician
Protopliomerella contracta,Ordovician,"2, 12, 84, 244, 385, 401",0.0,Ordovician
G-2 Hintze 1953,Ordovician,"2, 12, 84, 165, 244, 401",0.0,Ordovician
Bolbocephalus stitti,Ordovician,"2, 12, 84, 244, 386, 401",0.0,Ordovician
Petigurus cullisoni,Ordovician,"2, 12, 84, 244, 386, 401",0.0,Ordovician
Strigigenalis caudata,Ordovician,"2, 12, 84, 244, 386, 401",0.0,Ordovician
Axemann,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
Cindy,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
Mascot Dolomite,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
Newala Limestone,Ordovician,"2, 12, 84, 114, 244, 401",0.0,Ordovician
Mascot,Ordovician,"2, 12, 59, 84, 244, 401",0.0,Ordovician
Au Train,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Balnakiel,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Shakopee Dolomite,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Balnakiel Member 2,Ordovician,"2, 12, 84, 124, 401",0.0,Ordovician
Theodosia,Ordovician,"2, 12, 84, 88, 401",0.0,Ordovician
Didymograptus nitidus,Ordovician,"2, 12, 401",0.0,Ordovician
Mississippian,Ordovician,401,0.0,Carboniferous
Upper Mississippian,Carboniferous,401,0.0,Carboniferous
Pennsylvanian,Ordovician,401,0.0,Carboniferous
Upper Pennsylvanian,Carboniferous,401,0.0,Carboniferous
Upper Devonian,Devonian,401,0.0,Devonian
Paleozoic,Cambrian,401,0.0,Permian
Lopingian,Permian,401,0.0,Permian
Pridoli,Silurian,401,0.0,Silurian
Tr1,Ordovician,"2, 12, 13, 84, 401",0.0,Ordovician
Trenice,Ordovician,"2, 12, 84, 105, 271, 401",0.0,Ordovician
Djupgrav,Ordovician,"2, 11, 12, 84, 401",0.0,Ordovician
House,Ordovician,"2, 12, 50, 84, 401",0.0,Ordovician
Tribes Hill,Ordovician,"2, 12, 84, 114, 159, 401",0.0,Ordovician
Nantsinkuan,Ordovician,"2, 12, 72, 84, 367, 401",0.0,Ordovician
Yeli,Ordovician,"2, 12, 72, 77, 84, 401",0.0,Ordovician
Cressagian,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Skullrockian,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Symphysurina,Ordovician,"2, 12, 84, 385, 401",0.0,Ordovician
Bryograptus tintinniformis,Ordovician,"2, 12, 53, 84, 401",0.0,Ordovician
Adelograptus,Ordovician,"2, 12, 84, 273, 276, 401",0.0,Ordovician
Adelograptus tenellus/ Anisograptus richardsoni,Ordovician,"2, 12, 84, 400, 401",0.0,Ordovician
Bryograptus ramosus/ Rhabdinopora uralense/ Aletograptus hyperboreus,Ordovician,"2, 12, 84, 400, 401",0.0,Ordovician
Rhabdinopora flabelliformis,Ordovician,"2, 12, 84, 400, 401",0.0,Ordovician
Cordylodus intermedius,Ordovician,"2, 12, 84, 385, 401",0.0,Ordovician
Bowen,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Survey Peak,Ordovician,"2, 12, 84, 190, 401",0.0,Ordovician
Cape Clay,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Rabbit Kettle,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Gorman,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Hag Hill,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Hitt Canyon,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Barn Canyon,Ordovician,"2, 12, 84, 177, 401",0.0,Ordovician
Collier Shale,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Gasconade Dolomite,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Antiklinalbugt,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Bliss,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Chepultepec,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Larke Dolomite,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Oneota Dolomite,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Rickenbach,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Sailmhor,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Stonehenge Limestone,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Tanyard,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Wilberns,Ordovician,"2, 12, 84, 114, 401",0.0,Ordovician
Wallace Creek,Ordovician,"2, 12, 84, 365, 401",0.0,Ordovician
Alfarcito,Ordovician,"2, 12, 84, 290, 401",0.0,Ordovician
Bencorragh,Ordovician,"2, 12, 84, 124, 401",0.0,Ordovician
Dol-cyn-afon Lower Mudstone,Ordovician,"2, 12, 84, 124, 401",0.0,Ordovician
Nant-Ddu,Ordovician,"2, 12, 84, 124, 401",0.0,Ordovician
Tremadoc Shale,Ordovician,"2, 12, 84, 124, 401",0.0,Ordovician
Alum Shale Upper,Ordovician,"2, 12, 84, 276, 401",0.0,Ordovician
Floresta Upper,Ordovician,"2, 12, 84, 276, 401",0.0,Ordovician
Lancefieldian 1,Ordovician,"2, 12, 84, 401",0.0,Ordovician
Xiadumudi,Ordovician,"2, 12, 84, 250, 401",0.0,Ordovician
Gunter Sandstone,Ordovician,"2, 12, 59, 84, 385, 401",0.0,Ordovician
Erduqiao,Ordovician,"2, 12, 54, 84, 401",0.0,Ordovician
Devendeus,Ordovician,"2, 12, 84, 273, 401",0.0,Ordovician
Casa Colorada,Ordovician,"2, 12, 84, 290, 401",0.0,Ordovician
Floresta,Ordovician,"2, 12, 84, 276, 401",0.0,Ordovician
Bliss Upper,Ordovician,"2, 12, 84, 138, 401",0.0,Ordovician
Eminence Dolomite,Ordovician,"2, 12, 84, 88, 401",0.0,Ordovician
Sailmohr,Ordovician,"2, 12, 84, 124, 401",0.0,Ordovician
Piasnica Shale,Ordovician,"2, 12, 84, 120, 401",0.0,Ordovician
Nyai,Ordovician,"2, 12, 84, 289, 335, 401",0.0,Ordovician
Etasje 3aγ,Ordovician,"2, 12, 28, 84, 401",0.0,Ordovician
Turisalu,Ordovician,"2, 8, 12, 84, 401",0.0,Ordovician
March,Ordovician,"2, 12, 84, 336, 401",0.0,Ordovician
Hales Limestone,Ordovician,"2, 12, 84, 171, 401",0.0,Ordovician
Kidryas,Ordovician,"2, 12, 84, 236, 401",0.0,Ordovician
Plasnica Black Bituminous Shale,Ordovician,"2, 12, 38, 84, 401",0.0,Ordovician
Sepopol,Ordovician,"2, 12, 38, 84, 401",0.0,Ordovician
Kallavere,Ordovician,"2, 8, 12, 84, 401",0.0,Ordovician
Great Meadows,Ordovician,"2, 12, 84, 144, 401",0.0,Ordovician
Smith Basin,Ordovician,"2, 12, 84, 144, 401",0.0,Ordovician
Canyon Road,Ordovician,"2, 12, 84, 109, 401",0.0,Ordovician
Sprakers,Ordovician,"2, 12, 84, 109, 401",0.0,Ordovician
Van Wie,Ordovician,"2, 12, 84, 159, 401",0.0,Ordovician
Wolf Hollow,Ordovician,"2, 12, 84, 109, 401",0.0,Ordovician
Trenice Greywacke,Ordovician,"2, 12, 84, 254, 321, 401",0.0,Ordovician
Macerodus dianae,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Rossodus manitouensis,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
MN faunizone C,Ordovician,"2, 12, 84, 244, 383, 401",0.0,Ordovician
Adelograptus hunnebergensis,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Adelograptus victoriae/ Paradelograptus antiquus,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Adenograptus tenellus,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Kiaerograptus supremus,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Lagenochitina destombesi,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
low diversity interval,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Psigraptus,Ordovician,"2, 3, 12, 84, 401",0.0,Ordovician
Boat Harbour Lower,Ordovician,"2, 12, 84, 401",0.0,Ordovician
La Dentelle,Ordovician,"2, 12, 84, 244, 401",0.0,Ordovician
