name,oldest,youngest,ts_count,refs,rule
Cwm Clwyd Tuff,Sandbian,Sandbian,0.0,124,"5, 6"
Foel Fras Volcanic Complex,Sandbian,Sandbian,0.0,124,"5, 6"
Foel Grach Basalt,Sandbian,Sandbian,0.0,124,"5, 6"
Gwern Gof Tuff,Sandbian,Sandbian,0.0,124,"5, 6"
Moel Hebog Sandstone,Sandbian,Sandbian,0.0,124,"5, 6"
Pandy Tuff,Sandbian,Sandbian,0.0,124,"5, 6"
Pen-y-plaenau Siltstone,Sandbian,Sandbian,0.0,124,"5, 6"
Penamnen Tuff,Sandbian,Sandbian,0.0,124,"5, 6"
Prenteg Sandstone,Sandbian,Sandbian,0.0,124,"5, 6"
Pwll-y-Glo,Sandbian,Sandbian,0.0,124,"5, 6"
Swch Gorge Tuff,Sandbian,Sandbian,0.0,124,"5, 6"
Teirw Siltstone,Sandbian,Sandbian,0.0,124,"5, 6"
Glyn Gower Siltstones,Sandbian,Sandbian,0.0,124,"5, 6"
Ashes Lower,Sandbian,Sandbian,0.0,124,"5, 6"
Craig-y-glyn,Sandbian,Sandbian,0.0,124,"5, 6"
Trelowgoed Volcanic,Sandbian,Sandbian,0.0,124,"5, 6"
Bumballa,Sandbian,Sandbian,0.0,"219, 202","5, 6"
Chakola,Sandbian,Sandbian,0.0,202,"5, 6"
Sassafras,Sandbian,Sandbian,0.0,204,"5, 6"
Blueys Creek,Sandbian,Sandbian,0.0,202,"5, 6"
Byng Volcanics,Sandbian,Sandbian,0.0,202,"5, 6"
Glen Fergus,Sandbian,Sandbian,0.0,202,"5, 6"
Yuranigh Limestone,Sandbian,Sandbian,0.0,202,"5, 6"
Ashton,Sandbian,Sandbian,0.0,87,"5, 6"
Bourimbla Limestone,Sandbian,Sandbian,0.0,87,"5, 6"
Gerybong Limestone,Sandbian,Sandbian,0.0,87,"5, 6"
Manooka Limestone,Sandbian,Sandbian,0.0,87,"5, 6"
Oakley Limestone,Sandbian,Sandbian,0.0,87,"5, 6"
Ranch,Sandbian,Sandbian,0.0,87,"5, 6"
Kosov,Hirnantian,Hirnantian,0.0,"282, 321","5, 6"
Cricor,Hirnantian,Hirnantian,0.0,302,"5, 6"
Plas Uchaf,Hirnantian,Hirnantian,0.0,302,"5, 6"
Cwmere,Hirnantian,Hirnantian,0.0,92,"5, 6"
Foel-y-Dolnas Mudstones,Hirnantian,Hirnantian,0.0,92,"5, 6"
Cwmcringlyn,Hirnantian,Hirnantian,0.0,124,"5, 6"
Fron-frys Slate,Hirnantian,Hirnantian,0.0,124,"5, 6"
Graig-wen Sandstone,Hirnantian,Hirnantian,0.0,124,"5, 6"
Chavera Shales,Hirnantian,Hirnantian,0.0,235,"5, 6"
Gualija,Hirnantian,Hirnantian,0.0,235,"5, 6"
Ribeira da Laje,Hirnantian,Hirnantian,0.0,235,"5, 6"
Nancheng,Hirnantian,Hirnantian,0.0,62,"5, 6"
Lamm Saoz Sandstone,Hirnantian,Hirnantian,0.0,282,"5, 6"
Rio Ceira,Hirnantian,Hirnantian,0.0,328,"5, 6"
Soubirous,Hirnantian,Hirnantian,0.0,282,"5, 6"
Vale da Ursa,Hirnantian,Hirnantian,0.0,"282, 396","5, 6"
Guadramil,Hirnantian,Hirnantian,0.0,328,"5, 6"
Maceiras,Hirnantian,Hirnantian,0.0,328,"5, 6"
Ribeira Guadramil,Hirnantian,Hirnantian,0.0,328,"5, 6"
Calcareous Sandstone,Hirnantian,Hirnantian,0.0,29,"5, 6"
Etasje 5b,Hirnantian,Hirnantian,0.0,28,"5, 6"
Llandoverian,Hirnantian,Hirnantian,0.0,"219, 268","5, 6"
Cobbanah,Hirnantian,Hirnantian,0.0,219,"5, 6"
Yalmy,Hirnantian,Hirnantian,0.0,219,"5, 6"
Second Bani,Hirnantian,Hirnantian,0.0,238,"5, 6"
March,Tremadocian,Tremadocian,0.0,336,"5, 6"
Vogtendorf,Tremadocian,Tremadocian,0.0,255,"5, 6"
Etasje 3aγ,Tremadocian,Tremadocian,0.0,28,"5, 6"
Bliss Upper,Tremadocian,Tremadocian,0.0,138,"5, 6"
Darneyre,Tremadocian,Tremadocian,0.0,282,"5, 6"
Abastu,Tremadocian,Tremadocian,0.0,91,"5, 6"
Bouglon,Tremadocian,Tremadocian,0.0,282,"5, 6"
Ste Marthe,Tremadocian,Tremadocian,0.0,282,"5, 6"
Barriga,Tremadocian,Tremadocian,0.0,279,"5, 6"
Trenice Greywacke,Tremadocian,Tremadocian,0.0,254,"5, 6"
Chevlipont,Tremadocian,Tremadocian,0.0,129,"5, 6"
Great Meadows,Tremadocian,Tremadocian,0.0,144,"5, 6"
Smith Basin,Tremadocian,Tremadocian,0.0,144,"5, 6"
Canyon Road,Tremadocian,Tremadocian,0.0,109,"5, 6"
Sprakers,Tremadocian,Tremadocian,0.0,109,"5, 6"
Van Wie,Tremadocian,Tremadocian,0.0,159,"5, 6"
Wolf Hollow,Tremadocian,Tremadocian,0.0,109,"5, 6"
Green Bay,Tremadocian,Tremadocian,0.0,42,"5, 6"
Hales Limestone,Tremadocian,Tremadocian,0.0,171,"5, 6"
Eminence Dolomite,Tremadocian,Tremadocian,0.0,88,"5, 6"
Chapman Ranch,Tremadocian,Tremadocian,0.0,208,"5, 6"
McMichel,Tremadocian,Tremadocian,0.0,208,"5, 6"
Sailmohr,Tremadocian,Tremadocian,0.0,124,"5, 6"
AIII,Tremadocian,Tremadocian,0.0,236,"5, 6"
Barrande's d1,Tremadocian,Darriwilian,3.0,321,"5, 6"
Castlemainian 4,Dapingian,Dapingian,0.0,"202, 218","5, 6"
Frizy,Dapingian,Darriwilian,1.0,31,"5, 6"
Zheltyaki,Dapingian,Darriwilian,1.0,31,"5, 6"
Expansus Limestone,Darriwilian,Darriwilian,0.0,11,"5, 6"
Raniceps Limestone,Darriwilian,Darriwilian,0.0,11,"5, 6"
Rokycany Shale,Darriwilian,Darriwilian,0.0,321,"5, 6"
Svata Dobrotiva,Darriwilian,Darriwilian,0.0,321,"5, 6"
Etasje 3c,Dapingian,Darriwilian,1.0,29,"5, 6"
Sierra,Darriwilian,Darriwilian,0.0,310,"5, 6"
BC2,Darriwilian,Darriwilian,0.0,9,"5, 6"
BC3,Darriwilian,Darriwilian,0.0,9,"5, 6"
Melaz Shuqran,Darriwilian,Darriwilian,0.0,319,"5, 6"
M'Clintock,Darriwilian,Darriwilian,0.0,270,"5, 6"
Baiyanhuashan Lower,Darriwilian,Darriwilian,0.0,371,"5, 6"
Bluffer Pond,Darriwilian,Darriwilian,0.0,175,"5, 6"
Jones Pond,Darriwilian,Darriwilian,0.0,175,"5, 6"
Magog,Darriwilian,Darriwilian,0.0,175,"5, 6"
Wassataquoik Chert,Darriwilian,Darriwilian,0.0,175,"5, 6"
Bendigonian 4,Floian,Floian,0.0,202,"5, 6"
Grand Detour isotope carbon excursion,Sandbian,Sandbian,0.0,153,"5, 6"
Dement,Sandbian,Sandbian,0.0,151,"5, 6"
Forreston,Sandbian,Sandbian,0.0,151,"5, 6"
Hely,Sandbian,Sandbian,0.0,151,"5, 6"
Stillman,Sandbian,Sandbian,0.0,151,"5, 6"
Victory,Sandbian,Sandbian,0.0,151,"5, 6"
Wallgreen,Sandbian,Sandbian,0.0,151,"5, 6"
Mifflin isotope carbon excursion,Sandbian,Sandbian,0.0,153,"5, 6"
Blomeyer,Sandbian,Sandbian,0.0,151,"5, 6"
Brickeys,Sandbian,Sandbian,0.0,151,"5, 6"
Briton,Sandbian,Sandbian,0.0,151,"5, 6"
Establishment,Sandbian,Sandbian,0.0,151,"5, 6"
Hazelwood,Sandbian,Sandbian,0.0,151,"5, 6"
Eldena,Sandbian,Sandbian,0.0,151,"5, 6"
Elm,Sandbian,Sandbian,0.0,151,"5, 6"
Everett,Sandbian,Sandbian,0.0,151,"5, 6"
Quimbys Mill isotope carbon excursion,Sandbian,Sandbian,0.0,153,"5, 6"
Hazel Green,Sandbian,Sandbian,0.0,151,"5, 6"
Shullsburg,Sandbian,Sandbian,0.0,151,"5, 6"
Strawbridge,Sandbian,Sandbian,0.0,151,"5, 6"
Berriefield K-bentonite,Sandbian,Sandbian,0.0,211,"5, 6"
Barrande's d2,Sandbian,Katian,1.0,321,"5, 6"
Regans Creek Limestone,Sandbian,Katian,1.0,87,"5, 6"
Dunhill Bluff Limestone,Sandbian,Katian,1.0,87,"5, 6"
Taplow Limestone,Sandbian,Katian,1.0,87,"5, 6"
Transmission Limestone,Sandbian,Katian,1.0,87,"5, 6"
Chasmops Limestone,Darriwilian,Katian,2.0,11,"5, 6"
Fombuena,Sandbian,Katian,1.0,310,"5, 6"
Vilučiai,Sandbian,Katian,1.0,"395, 398","5, 6"
Torremägi,Katian,Katian,0.0,8,"5, 6"
Sherman Fall K-bentonite,Katian,Katian,0.0,211,"5, 6"
Bald Eagle,Katian,Katian,0.0,"121, 137","5, 6"
Wekwemikongsing,Katian,Katian,0.0,121,"5, 6"
BC9,Katian,Katian,0.0,9,"5, 6"
Kaimynai,Katian,Katian,0.0,398,"5, 6"
Liste,Katian,Katian,0.0,32,"5, 6"
Masur Limestone,Katian,Katian,0.0,11,"5, 6"
Bestorp Limestone,Katian,Katian,0.0,315,"5, 6"
Triplecia,Katian,Katian,0.0,210,"5, 6"
BC8,Katian,Katian,0.0,9,"5, 6"
Whitby Shale,Katian,Katian,0.0,79,"5, 6"
Collingwood,Katian,Katian,0.0,"156, 137","5, 6"
BC10,Katian,Katian,0.0,9,"5, 6"
Woodburn,Katian,Katian,0.0,121,"5, 6"
Rogers Gap,Katian,Katian,0.0,121,"5, 6"
Clitambonites,Katian,Katian,0.0,210,"5, 6"
Nematopora,Katian,Katian,0.0,210,"5, 6"
Parastrophina,Katian,Katian,0.0,210,"5, 6"
Anastrophia,Katian,Katian,0.0,210,"5, 6"
Clitambonites Upper,Katian,Katian,0.0,210,"5, 6"
Rifle Hill,Katian,Katian,0.0,210,"5, 6"
Sinsinawa,Katian,Katian,0.0,210,"5, 6"
Stoughton,Katian,Katian,0.0,393,"5, 6"
Foster Bay,Katian,Katian,0.0,394,"5, 6"
Capitol Limestone,Katian,Katian,0.0,121,"5, 6"
Mount Pleasant,Katian,Katian,0.0,121,"5, 6"
Clearview Limestone,Katian,Katian,0.0,87,"5, 6"
Downderry Limestone,Katian,Katian,0.0,87,"5, 6"
Margules,Katian,Katian,0.0,202,"5, 6"
Cotton Lower,Katian,Katian,0.0,225,"5, 6"
Schmiedefeld,Katian,Katian,0.0,47,"5, 6"
Isotelus Limestone,Katian,Katian,0.0,29,"5, 6"
Etasje 4c,Katian,Katian,0.0,29,"5, 6"
Corner Limestone,Katian,Katian,0.0,87,"5, 6"
Pen-y-garnedd,Katian,Katian,0.0,124,"5, 6"
Norderhov,Katian,Katian,0.0,341,"5, 6"
Morag Red Limestone and Shale,Katian,Katian,0.0,38,"5, 6"
Kyzylsai,Katian,Katian,0.0,67,"5, 6"
Dulankarin,Katian,Katian,0.0,373,"5, 6"
Taldyboy,Katian,Katian,0.0,373,"5, 6"
Syugaty,Katian,Katian,0.0,373,"5, 6"
Davys Creek Limestone,Katian,Katian,0.0,87,"5, 6"
Large Flat Limestone,Katian,Katian,0.0,87,"5, 6"
Boonderoo Limestone,Katian,Katian,0.0,87,"5, 6"
Gleesons Limestone,Katian,Katian,0.0,87,"5, 6"
Kalimna Limestone,Katian,Katian,0.0,87,"5, 6"
Wyoming Limestone,Katian,Katian,0.0,87,"5, 6"
Abak,Katian,Katian,0.0,373,"5, 6"
Black Trinucleus Shale,Katian,Katian,0.0,11,"5, 6"
Camp,Katian,Katian,0.0,181,"5, 6"
Holland Patent,Katian,Katian,0.0,189,"5, 6"
Etasje 3b,Floian,Floian,0.0,29,"5, 6"
Yandaminta Quartzite,Floian,Floian,0.0,202,"5, 6"
Green Orthoceras Limestone,Tremadocian,Floian,1.0,11,"5, 6"
Grudaidh,Tremadocian,Dapingian,2.0,124,"5, 6"
Mynydd Crior,Hirnantian,Hirnantian,0.0,302,"5, 6"
Las Majuelas Quartzite,Hirnantian,Hirnantian,0.0,235,"5, 6"
Navaldestajo,Hirnantian,Hirnantian,0.0,235,"5, 6"
Risquillo,Hirnantian,Hirnantian,0.0,235,"5, 6"
San Gabán,Hirnantian,Hirnantian,0.0,268,"5, 6"
Etasje 3a,Tremadocian,Tremadocian,0.0,29,"5, 6"
Randschiefer,Tremadocian,Tremadocian,0.0,255,"5, 6"
Kolnabuk,Tremadocian,Tremadocian,0.0,236,"5, 6"
Kyzyltash,Floian,Darriwilian,2.0,400,"5, 6"
Potchet,Floian,Darriwilian,2.0,399,"5, 6"
BC1,Floian,Darriwilian,2.0,9,"5, 6"
Armorican Quartzite,Floian,Darriwilian,2.0,282,"5, 6"
Capillas,Darriwilian,Darriwilian,0.0,272,"5, 6"
Andotchin,Darriwilian,Darriwilian,0.0,399,"5, 6"
Llanvirnian,Darriwilian,Darriwilian,0.0,321,"5, 6"
Ballanayre Slump-Breccia,Darriwilian,Darriwilian,0.0,124,"5, 6"
Bod Deiniol,Darriwilian,Darriwilian,0.0,124,"5, 6"
Bryn Celyn Ironstone,Darriwilian,Darriwilian,0.0,124,"5, 6"
Builth Volcanic,Darriwilian,Darriwilian,0.0,124,"5, 6"
Cwm Amliw Tuff,Darriwilian,Darriwilian,0.0,124,"5, 6"
Ffairfach,Darriwilian,Darriwilian,0.0,124,"5, 6"
Glanmorfa Shale,Darriwilian,Darriwilian,0.0,124,"5, 6"
Newmead,Darriwilian,Darriwilian,0.0,124,"5, 6"
Rhiw Bach Volcanic,Darriwilian,Darriwilian,0.0,124,"5, 6"
Sulby Flags,Darriwilian,Darriwilian,0.0,124,"5, 6"
Caubon,Darriwilian,Darriwilian,0.0,282,"5, 6"
Caudecoste,Darriwilian,Darriwilian,0.0,282,"5, 6"
Monte da Sombadeira,Darriwilian,Darriwilian,0.0,"300, 282","5, 6"
Rio Shales,Darriwilian,Darriwilian,0.0,282,"5, 6"
Tier d'Olne,Darriwilian,Darriwilian,0.0,129,"5, 6"
Llandeilo Flags Lower,Darriwilian,Darriwilian,0.0,124,"5, 6"
Avensac,Darriwilian,Darriwilian,0.0,282,"5, 6"
Bou-Jam-Jam,Darriwilian,Sandbian,1.0,282,"5, 6"
Cabril,Darriwilian,Darriwilian,0.0,300,"5, 6"
Fonte da Horta,Darriwilian,Darriwilian,0.0,"300, 282","5, 6"
Chase Lake,Darriwilian,Darriwilian,0.0,175,"5, 6"
Pärsnäs Limestone,Darriwilian,Darriwilian,0.0,36,"5, 6"
Mednikovo,Darriwilian,Darriwilian,0.0,243,"5, 6"
Vel'cy,Darriwilian,Darriwilian,0.0,243,"5, 6"
Luarca,Darriwilian,Darriwilian,0.0,280,"5, 6"
Sueve,Darriwilian,Darriwilian,0.0,280,"5, 6"
Colorada,Darriwilian,Darriwilian,0.0,279,"5, 6"
Membrillo,Darriwilian,Darriwilian,0.0,279,"5, 6"
Villaflor,Darriwilian,Darriwilian,0.0,280,"5, 6"
Xistenta,Darriwilian,Darriwilian,0.0,280,"5, 6"
San Marcos,Darriwilian,Sandbian,1.0,330,"5, 6"
Melez Chograne,Darriwilian,Darriwilian,0.0,319,"5, 6"
Huangnigang,Darriwilian,Darriwilian,0.0,371,"5, 6"
Shuinychang,Darriwilian,Darriwilian,0.0,371,"5, 6"
Crwyn,Sandbian,Sandbian,0.0,124,"5, 6"
Fferam Ironstone,Sandbian,Sandbian,0.0,124,"5, 6"
Fferam Shale,Sandbian,Sandbian,0.0,124,"5, 6"
Gader Conglomerat,Sandbian,Sandbian,0.0,124,"5, 6"
Garn,Sandbian,Sandbian,0.0,124,"5, 6"
Gynfor Shale,Sandbian,Sandbian,0.0,124,"5, 6"
Llandeilo Flags Middle,Sandbian,Sandbian,0.0,124,"5, 6"
Llandeilo Flags Upper,Sandbian,Sandbian,0.0,124,"5, 6"
Penterfyn Ironstone,Sandbian,Sandbian,0.0,124,"5, 6"
Tandinas Shales,Sandbian,Sandbian,0.0,124,"5, 6"
Kenyu,Sandbian,Sandbian,0.0,202,"5, 6"
Frobisher Bay,Sandbian,Katian,1.0,394,"5, 6"
Sourges Shale,Katian,Katian,0.0,231,"5, 6"
Glauzy,Katian,Katian,0.0,76,"5, 6"
Aziral,Katian,Katian,0.0,265,"5, 6"
Queixoperra,Katian,Katian,0.0,265,"5, 6"
Serra da Cadaveira,Katian,Katian,0.0,265,"5, 6"
Caspalá,Katian,Hirnantian,1.0,272,"5, 6"
Pljussa,Katian,Katian,0.0,350,"5, 6"
Calymenella Quartzite,Katian,Katian,0.0,303,"5, 6"
Foel,Katian,Katian,0.0,124,"5, 6"
Pentre,Katian,Katian,0.0,124,"5, 6"
Tre-wylan,Katian,Katian,0.0,124,"5, 6"
Gabian,Katian,Katian,0.0,76,"5, 6"
Calizas de Cistoideos,Katian,Katian,0.0,310,"5, 6"
Indian Ladder,Katian,Katian,0.0,189,"5, 6"
Galets,Katian,Katian,0.0,79,"5, 6"
Shipshaw,Katian,Katian,0.0,79,"5, 6"
Aberdeen Lake,Katian,Katian,0.0,90,"5, 6"
Akpatok,Katian,Katian,0.0,394,"5, 6"
Churchill River,Katian,Katian,0.0,394,"5, 6"
Pointe-Bleue Shales,Katian,Katian,0.0,79,"5, 6"
Gulf Stream,Katian,Katian,0.0,137,"5, 6"
Sugarloaf,Katian,Katian,0.0,124,"5, 6"
South Piney,Katian,Katian,0.0,116,"5, 6"
Black Island,Katian,Katian,0.0,46,"5, 6"
Ice Box,Katian,Katian,0.0,46,"5, 6"
Trawscoed,Katian,Katian,0.0,124,"5, 6"
Urbana Limestone,Katian,Katian,0.0,282,"5, 6"
Fossil Creek Volcanics,Katian,Katian,0.0,139,"5, 6"
Salar del Rincon Upper,Katian,Hirnantian,1.0,272,"5, 6"
Gunton,Katian,Katian,0.0,393,"5, 6"
Williams,Katian,Katian,0.0,174,"5, 6"
File,Katian,Katian,0.0,32,"5, 6"
Klasen,Katian,Katian,0.0,32,"5, 6"
Cyrn-y-brain,Katian,Katian,0.0,302,"5, 6"
Chasm Creek,Katian,Katian,0.0,101,"5, 6"
Dwyfor Mudstone,Katian,Katian,0.0,308,"5, 6"
Ojos Negros,Katian,Katian,0.0,330,"5, 6"
Ferradosa,Katian,Katian,0.0,328,"5, 6"
Santo Adriao,Katian,Katian,0.0,328,"5, 6"
Coronach,Katian,Katian,0.0,393,"5, 6"
Lake Alma,Katian,Katian,0.0,393,"5, 6"
Redvers,Katian,Katian,0.0,393,"5, 6"
Coronach Anhydrite,Katian,Katian,0.0,174,"5, 6"
Lake Alma Anhydrite,Katian,Katian,0.0,174,"5, 6"
Redvers Unit,Katian,Katian,0.0,174,"5, 6"
Wig,Floian,Floian,0.0,124,"5, 6"
Kidryas,Tremadocian,Tremadocian,0.0,236,"5, 6"
Alnif,Hirnantian,Hirnantian,0.0,126,"5, 6"
Amouktir,Hirnantian,Hirnantian,0.0,126,"5, 6"
Tamekhtart,Hirnantian,Hirnantian,0.0,126,"5, 6"
Upper Second Bani Lower,Hirnantian,Hirnantian,0.0,238,"5, 6"
Upper Second Bani Upper,Hirnantian,Hirnantian,0.0,238,"5, 6"
Nyai,Tremadocian,Tremadocian,0.0,335,"5, 6"
Eritag,Tremadocian,Tremadocian,0.0,400,"5, 6"
Lugovaya,Tremadocian,Tremadocian,0.0,399,"5, 6"
Tangui,Tremadocian,Tremadocian,0.0,399,"5, 6"
Barnt Green Volcanic,Tremadocian,Tremadocian,0.0,124,"5, 6"
Bronsil Shale,Tremadocian,Tremadocian,0.0,124,"5, 6"
Micklewood,Tremadocian,Tremadocian,0.0,124,"5, 6"
Turisalu,Tremadocian,Tremadocian,0.0,8,"5, 6"
Piasnica Shale,Tremadocian,Tremadocian,0.0,120,"5, 6"
Plasnica Black Bituminous Shale,Tremadocian,Tremadocian,0.0,38,"5, 6"
Sepopol,Tremadocian,Tremadocian,0.0,38,"5, 6"
Kallavere,Tremadocian,Tremadocian,0.0,8,"5, 6"
Suetka,Tremadocian,Tremadocian,0.0,400,"5, 6"
Tekelya,Tremadocian,Tremadocian,0.0,400,"5, 6"
El Arich el Megta,Floian,Darriwilian,2.0,282,"5, 6"
Pizarras del Rio,Darriwilian,Darriwilian,0.0,282,"5, 6"
La Pena,Katian,Katian,0.0,310,"5, 6"
Ocino,Katian,Katian,0.0,310,"5, 6"
Rebollarejo,Katian,Katian,0.0,310,"5, 6"
Rebosilla,Katian,Katian,0.0,310,"5, 6"
Salar del Rincon,Katian,Hirnantian,1.0,272,"5, 6"
Sokhsolokh,Tremadocian,Darriwilian,3,399,"5, 6"
Stan,Darriwilian,Katian,2,"399, 335","5, 6"
Limbata Limestone,Floian,Darriwilian,2,11,"5, 6"
Lower Red Orthoceras Limestone,Floian,Darriwilian,2,11,"5, 6"
Adaminaby,Dapingian,Darriwilian,1,"132, 218","5, 6"
Mozart Chert,Darriwilian,Sandbian,1,"202, 219","5, 6"
Numeralla Chert,Dapingian,Darriwilian,1,202,"5, 6"
Standard Hill,Darriwilian,Sandbian,1,"204, 229","5, 6"
Walli Volcanics,Darriwilian,Sandbian,1,202,"5, 6"
Weemalla,Darriwilian,Sandbian,1,"132, 202","5, 6"
Hotham,Tremadocian,Sandbian,4,219,"5, 6"
Stokes Siltstone,Darriwilian,Sandbian,1,"217, 215","5, 6"
Kenilworth,Darriwilian,Sandbian,1,218,"5, 6"
Clements,Floian,Sandbian,3,"219, 202","5, 6"
Peach Tree Chert,Dapingian,Darriwilian,1,202,"5, 6"
Azei,Darriwilian,Katian,2,282,"5, 6"
Oued Saret,Darriwilian,Katian,2,282,"5, 6"
Yinchuan,Sandbian,Hirnantian,2,372,"5, 6"
Deschambault,Sandbian,Katian,1,"79, 86","5, 6"
Cabeco do Peao,Sandbian,Katian,1,300,"5, 6"
Kermeur Lower,Sandbian,Katian,1,300,"5, 6"
Rockley Volcanic,Sandbian,Hirnantian,2,218,"5, 6"
Gastropod Limestone,Katian,Hirnantian,1,29,"5, 6"
Upham,Sandbian,Hirnantian,2,138,"5, 6"
Etasje 4bβ,Sandbian,Katian,1,28,"5, 6"
Sassafras Creek,Sandbian,Katian,1,229,"5, 6"
Coomber,Sandbian,Katian,1,202,"5, 6"
Akuna Mudstone,Sandbian,Hirnantian,2,202,"5, 6"
Black Rock,Tremadocian,Floian,1,88,"5, 6"
Caroline Creek Sandstone,Tremadocian,Dapingian,2,"204, 218","5, 6"
Theodosia,Tremadocian,Floian,1,88,"5, 6"
Dikari,Floian,Darriwilian,2,31,"5, 6"
McKelligon Canyon Lower,Tremadocian,Floian,1,138,"5, 6"
Booley Bay,Tremadocian,Darriwilian,3,49,"5, 6"
Postolonnec Lower,Floian,Sandbian,3,"224, 282","5, 6"
Courijou,Floian,Sandbian,3,363,"5, 6"
Ferruginous,Darriwilian,Sandbian,1,282,"5, 6"
May Lower,Darriwilian,Sandbian,1,282,"5, 6"
Capitol K-bentonite,Sandbian,Katian,1,211,"5, 6"
Shaker Creek K-bentonite,Sandbian,Katian,1,211,"5, 6"
MR K-bentonite,Sandbian,Katian,1,211,"5, 6"
Isle la Motte,Sandbian,Katian,1,189,"5, 6"
Lower Trenton,Sandbian,Katian,1,79,"5, 6"
Hershey,Sandbian,Katian,1,137,"5, 6"
Linden Hall,Sandbian,Katian,1,137,"5, 6"
Llanfawr Mudstone,Darriwilian,Sandbian,1,124,"5, 6"
Little East Lake,Darriwilian,Hirnantian,3,175,"5, 6"
East Branch Pond,Darriwilian,Hirnantian,3,175,"5, 6"
Munsungun Lake,Darriwilian,Hirnantian,3,175,"5, 6"
Glyn,Katian,Hirnantian,1,124,"5, 6"
Lower Second Bani Lower,Katian,Hirnantian,1,238,"5, 6"
Lower Second Bani Upper,Katian,Hirnantian,1,238,"5, 6"
Sarnella,Tremadocian,Floian,1,282,"5, 6"
Nelungaloo Volcanics,Tremadocian,Floian,1,"202, 218","5, 6"
Ustmunduika,Tremadocian,Darriwilian,3,399,"5, 6"
Ust-Rybninsk,Tremadocian,Darriwilian,3,399,"5, 6"
Warendian,Tremadocian,Darriwilian,3,202,"5, 6"
Stokes Siltstone Basal,Darriwilian,Sandbian,1,215,"5, 6"
Aniolowo Limestone,Sandbian,Katian,1,38,"5, 6"
Ba gara,Sandbian,Katian,1,67,"5, 6"
Beke,Sandbian,Katian,1,67,"5, 6"
Bestamak,Sandbian,Katian,1,67,"5, 6"
Kreshchenka,Sandbian,Katian,1,67,"5, 6"
Andryushina,Sandbian,Katian,1,67,"5, 6"
Bestyube,Sandbian,Katian,1,67,"5, 6"
Erkebidaik,Sandbian,Katian,1,67,"5, 6"
Sarybidaik,Sandbian,Katian,1,67,"5, 6"
Sarydzhaz,Sandbian,Katian,1,67,"5, 6"
Nant Achlas Siltstone,Katian,Hirnantian,1,124,"5, 6"
Ustrybninsk,Tremadocian,Darriwilian,3,289,"5, 6"
Laja Morada,Dapingian,Darriwilian,1,272,"5, 6"
Lagunillas,Dapingian,Darriwilian,1,272,"5, 6"
Zanjon,Dapingian,Darriwilian,1,272,"5, 6"
BC5,Sandbian,Katian,1,"19, 18, 19","5, 6"
Bratsk,Darriwilian,Hirnantian,3,"399, 335","5, 6"
Auleliai,Sandbian,Katian,1,398,"5, 6"
Sandbian isotope carbon excursion,Sandbian,Katian,1,17,"5, 6"
Calapuja,Sandbian,Katian,1,267,"5, 6"
Elizavetino,Sandbian,Katian,1,243,"5, 6"
Jelizavetino,Sandbian,Katian,1,350,"5, 6"
Mosalem,Katian,Hirnantian,1,25,"5, 6"
Algabas,Sandbian,Katian,1,258,"5, 6"
Tchertovskaya,Sandbian,Hirnantian,2,399,"5, 6"
Antcherikov,Darriwilian,Hirnantian,3,399,"5, 6"
Safronovo,Katian,Hirnantian,1,399,"5, 6"
Ketsk,Katian,Hirnantian,1,335,"5, 6"
Alakul Limestone,Tremadocian,Darriwilian,3,259,"5, 6"
Karakan,Tremadocian,Darriwilian,3,258,"5, 6"
Labrado,Dapingian,Darriwilian,1,272,"5, 6"
Ideal Quarry,Katian,Hirnantian,1,186,"5, 6"
Mississippian,Sandbian,Serpukhovian,20,401,"5, 6"
Ypeenian,Floian,Darriwilian,2,3,"5, 6"
Komárov,Floian,Darriwilian,2,254,"5, 6"
Olesna,Tremadocian,Darriwilian,3,"105, 254","5, 6"
Badaran,Floian,Darriwilian,2,"335, 289","5, 6"
Bajkit,Floian,Darriwilian,2,335,"5, 6"
Guragir,Floian,Darriwilian,2,"335, 34","5, 6"
Kochakan,Floian,Darriwilian,2,335,"5, 6"
Nizhnya,Floian,Darriwilian,2,335,"5, 6"
Ust-Stolbovaya,Floian,Darriwilian,2,335,"5, 6"
Mamyr,Floian,Sandbian,3,"335, 289","5, 6"
Sygytaj,Floian,Darriwilian,2,335,"5, 6"
Sytykan,Floian,Darriwilian,2,"335, 399","5, 6"
Tareev,Floian,Darriwilian,2,"335, 399","5, 6"
Miboshan,Floian,Darriwilian,2,372,"5, 6"
Gillberga,Floian,Darriwilian,2,36,"5, 6"
Hjorthamn Limestone,Floian,Darriwilian,2,36,"5, 6"
Lepidurus Limestone,Floian,Darriwilian,2,36,"5, 6"
Kings River Sandstone,Dapingian,Sandbian,2,88,"5, 6"
Newton Sandstone,Dapingian,Sandbian,2,88,"5, 6"
Sneeds Limestone,Dapingian,Sandbian,2,88,"5, 6"
Lower Abereiddian,Dapingian,Darriwilian,1,124,"5, 6"
Pogonip,Tremadocian,Sandbian,4,114,"5, 6"
Sillaoru,Dapingian,Darriwilian,1,8,"5, 6"
Castlemaine,Floian,Darriwilian,2,219,"5, 6"
Doongala Chert,Floian,Darriwilian,2,202,"5, 6"
Sunlight Creek,Darriwilian,Sandbian,1,"219, 202","5, 6"
