name,oldest,youngest,ts_count,refs,rule
Dicellograptus salopiensis,Tr1,Tr3,2.0,53,3.9
Monograptus sedgwickii,Tr2,Tr3,1.0,53,3.9
Polycostatus oneotensis,Tr1,Tr3,2.0,346,3.9
Randaynia saundersi,Tr1,Tr3,2.0,386,3.9
Litzicurus shawi,Tr1,Tr3,2.0,386,3.9
Psalikilus spinosum,Tr1,Tr3,2.0,386,3.9
Expansograptus protobalticus,Tr2,Tr3,1.0,237,3.9
Anisograptus,Tr2,Tr3,1.0,346,3.9
Araneograptus pulchellus,Tr2,Tr3,1.0,346,3.9
Desmochitina minor typica / Desmochitina minor erinacea,Tr2,Tr3,1.0,346,3.9
Benthamaspis rochmotis,Tr2,Tr3,1.0,386,3.9
Jeffersonia granosa,Tr2,Tr3,1.0,386,3.9
Cordylodus intermedius,Tr1,Tr1,0.0,385,3.9
Apheorthis melita,Tr1,Tr1,0.0,399,3.9
Eoapatokephalus/ Ijacephalus,Tr1,Tr1,0.0,399,3.9
Eopatokephalus-Ijacephalus,Tr1,Tr1,0.0,346,3.9
Callograptus kravtsovi / Syringotaenia bystrovi,Tr1,Tr1,0.0,399,3.9
Kainella meridionalis,Tr1,Tr1,0.0,287,3.9
Anisograptus mojotorensis,Tr1,Tr1,0.0,276,3.9
Bienvillia tetragonalis - Conophrys minutula,Tr1,Tr1,0.0,287,3.9
Kiaerograptus kiaeri,Tr1,Tr1,0.0,276,3.9
MN faunizone C,Tr2,Tr2,0.0,383,3.9
MN faunizone D,Tr2,Tr2,0.0,383,3.9
Bryograptus,Tr2,Tr2,0.0,273,3.9
Fungochitina fungiformis,Ka1,Ka2,1.0,8,3.9
Cherskiella notanilis-Ventrigyrus intricatus,Dw3,Dw3,0.0,346,3.9
Leontiella gloriosa,Dp1,Dw3,5.0,399,3.9
Leoniella,Dw3,Dw3,0.0,346,3.9
Paralenorthis-Orthidiella,Dp1,Dp2,1.0,165,3.9
Rananasus brevicephalus,Tr1,Tr3,2.0,386,3.9
Cordylodus casey,Tr1,Tr1,0.0,399,3.9
Cordylodus prolindstromi,Tr1,Tr1,0.0,399,3.9
Skagen Limestone,Sa2,Sa2,0.0,11,4.9
Johvi,Sa2,Ka1,1.0,3,4.9
Lukstai,Sa2,Ka1,1.0,8,4.9
Vasavere,Sa2,Ka1,1.0,8,4.9
5b,Dw3,Ka1,3.0,3,4.9
Yingan,Ka1,Ka1,0.0,250,4.9
Taoqupo,Sa2,Ka1,1.0,200,4.9
Eastonian 1,Sa2,Ka1,1.0,12,4.9
M4,Sa2,Sa2,0.0,222,4.9
M5,Sa2,Ka1,1.0,222,4.9
5c,Sa1,Ka2,3.0,3,4.9
Canajoharie,Ka1,Ka1,0.0,157,4.9
M3,Sa1,Ka1,2.0,194,4.9
Arsenault,Sa2,Ka1,1.0,312,4.9
Dickeyville K-bentonite,Sa2,Ka1,1.0,388,4.9
Lourdes,Sa1,Ka1,2.0,66,4.9
Kimmswick Limestone,Sa2,Sa2,0.0,114,4.9
Castle Road,Sa2,Ka1,1.0,193,4.9
Gun Club Road,Sa2,Ka1,1.0,193,4.9
High Falls K-bentonite,Sa2,Ka1,1.0,193,4.9
Jacksonburg,Sa2,Ka1,1.0,193,4.9
Mill Dam,Sa2,Ka1,1.0,193,4.9
North Gage,Sa2,Ka1,1.0,193,4.9
Poland,Ka1,Ka1,0.0,211,4.9
Rathbun,Sa2,Ka1,1.0,193,4.9
Russia,Ka1,Ka1,0.0,158,4.9
Sugar River Limestone,Sa2,Ka1,1.0,193,4.9
Sugar River Lower,Sa2,Ka1,1.0,193,4.9
Dolgeville,Ka1,Ka1,0.0,193,4.9
Glens Falls,Sa2,Sa2,0.0,222,4.9
Kings Falls,Sa1,Sa2,1.0,193,4.9
Flat Creek Shale,Sa2,Ka1,1.0,187,4.9
Rust,Ka1,Ka1,0.0,211,4.9
Brannon,Sa2,Ka1,1.0,222,4.9
Bromley,Sa2,Ka1,1.0,222,4.9
C1,Sa2,Ka2,2.0,222,4.9
Devils Hollow Lower,Sa2,Ka1,1.0,184,4.9
Devils Hollow Upper,Sa2,Ka1,1.0,184,4.9
Donerail,Sa2,Ka1,1.0,184,4.9
Faulconer,Sa2,Ka1,1.0,222,4.9
Gratz,Sa2,Ka1,1.0,184,4.9
Greendale,Sa2,Ka1,1.0,222,4.9
Grier Middle,Sa2,Ka1,1.0,184,4.9
Grier Upper,Sa2,Sa2,0.0,25,4.9
Locust Creek,Sa2,Ka1,1.0,184,4.9
M6,Sa2,Ka1,1.0,222,4.9
Macedonia,Sa2,Sa2,0.0,25,4.9
Peaks Mill,Sa2,Ka1,1.0,184,4.9
Point Pleasant,Sa2,Sa2,0.0,25,4.9
Salvisa Lower,Sa2,Ka1,1.0,184,4.9
Salvisa Middle,Sa2,Ka1,1.0,184,4.9
Salvisa Upper,Sa2,Ka1,1.0,184,4.9
Stamping Ground,Sa2,Ka1,1.0,222,4.9
Strodes Creek,Sa2,Ka1,1.0,222,4.9
Sulphur Well,Sa2,Ka1,1.0,222,4.9
Martinsburg,Sa2,Sa2,0.0,178,4.9
Shoreham,Sa2,Ka1,1.0,157,4.9
Snake Hills,Sa2,Ka1,1.0,157,4.9
Antes,Sa2,Sa2,0.0,22,4.9
Coburn,Sa2,Sa2,0.0,388,4.9
Dunleith,Sa2,Ka1,1.0,222,4.9
Grier,Sa2,Sa2,0.0,22,4.9
Guttenberg,Sa1,Ka1,2.0,222,4.9
Trenton,Sa2,Sa2,0.0,22,4.9
Brannon K-bentonite,Sa2,Ka1,1.0,222,4.9
Dygerts K-bentonite,Sa2,Ka1,1.0,222,4.9
East Canada K-bentonite,Ka1,Ka1,0.0,388,4.9
Frankfort Shale,Ka2,Ka2,0.0,158,4.9
Haldane-Manheim K-bentonite,Sa2,Ka1,1.0,222,4.9
Steuben,Ka1,Ka1,0.0,193,4.9
Kharkindzhin,Sa1,Ka2,3.0,346,4.9
Actonian,Ka1,Ka1,0.0,45,4.9
Longvillian,Sa2,Ka1,1.0,45,4.9
Marshbrookian,Ka1,Ka1,0.0,45,4.9
Onnian,Ka1,Ka2,1.0,45,4.9
Woolstonian,Ka1,Ka1,0.0,45,4.9
Jacks Peak,Ka2,Ka2,0.0,176,4.9
Phi Kappa,Ka1,Ka2,1.0,179,4.9
Kogsta Siltstone,Ka1,Hi1,4.0,322,4.9
Nakkholmen,Ka1,Ka1,0.0,239,4.9
Baksan,Sa1,Ka1,2.0,346,4.9
Togin,Sa1,Ka2,3.0,346,4.9
Tolmachev,Sa1,Ka1,2.0,346,4.9
Varnek,Ka1,Hi2,5.0,346,4.9
Ka1,Ka1,Ka1,0.0,13,4.9
Bramka Limestone,Ka1,Ka1,0.0,38,4.9
Karagach,Sa2,Ka1,1.0,70,4.9
Bayrim,Ka1,Ka1,0.0,198,4.9
Afton Greywackes,Sa1,Ka4,5.0,240,4.9
Agueira,Sa1,Ka4,5.0,240,4.9
Ansobell,Sa1,Ka4,5.0,240,4.9
Assise de Fosse,Ka1,Ka4,3.0,240,4.9
Belvoir,Dw3,Ka2,4.0,124,4.9
Cava,Sa1,Ka1,2.0,240,4.9
Ceiswyn,Sa2,Sa2,0.0,124,4.9
Chatellier,Ka1,Ka1,0.0,224,4.9
Estana,Ka1,Ka4,3.0,240,4.9
Grés de kermeur,Ka1,Ka1,0.0,240,4.9
Hartfell Lower Shale ,Sa2,Ka1,1.0,92,4.9
Jeleniow,Dw3,Ka2,4.0,240,4.9
Morawica Shale,Dw3,Ka2,4.0,240,4.9
Nod Glas,Ka1,Ka1,0.0,124,4.9
Pélites a Fragments,Sa1,Ka4,5.0,240,4.9
Pomorze,Fl2,Ka2,11.0,240,4.9
Riadan,Ka1,Ka2,1.0,240,4.9
Rosan,Ka1,Ka2,1.0,240,4.9
Schistes de Cosquer,Ka1,Ka2,1.0,240,4.9
Tallyllyn Mudstone,Sa1,Ka1,2.0,240,4.9
Dent,Ka1,Hi2,5.0,92,4.9
St. Cynllo´s Church,Sa2,Ka2,2.0,92,4.9
Neichianshanian,Sa1,Ka2,3.0,3,4.9
Benjamin Limestone Upper,Sa1,Ka2,3.0,203,4.9
Baimazai,Sa1,Ka2,3.0,250,4.9
Bulukeqi,Sa1,Ka2,3.0,250,4.9
Chaitsun Upper,Sa1,Ka2,3.0,250,4.9
Diaochuanggou,Fl1,Ka2,12.0,250,4.9
Dongkengkou,Sa1,Ka2,3.0,250,4.9
Fengfeng,Dw3,Ka1,3.0,250,4.9
Gongwusu,Sa1,Ka1,2.0,250,4.9
Guyu,Sa1,Ka2,3.0,250,4.9
Hanjiang,Sa1,Ka2,3.0,250,4.9
Jianling,Sa1,Ka2,3.0,250,4.9
Kekesaleixi,Sa1,Ka1,2.0,250,4.9
Lianglitag,Sa2,Sa2,0.0,78,4.9
Longmendong,Dw3,Ka1,3.0,250,4.9
Longtouzhai,Sa1,Ka2,3.0,250,4.9
Luohe,Ka1,Ka2,1.0,250,4.9
Luoshigou,Sa1,Ka2,3.0,250,4.9
Modaoxi,Sa1,Ka1,2.0,250,4.9
Mutong,Sa1,Ka2,3.0,250,4.9
Pagoda,Sa1,Ka2,3.0,"64, 54",4.9
Pupiao Lower,Sa1,Ka2,3.0,250,4.9
Qilang,Ka1,Ka1,0.0,74,4.9
Sailikedaban,Sa1,Ka1,2.0,250,4.9
Sanyuanzhi,Sa1,Ka2,3.0,250,4.9
Sheshan,Ka1,Ka1,0.0,250,4.9
Shuangjiakou,Sa1,Ka1,2.0,250,4.9
Sigang,Sa1,Ka2,3.0,250,4.9
Sijiagou,Ka1,Ka2,1.0,250,4.9
Xiongmei,Sa1,Ka2,3.0,250,4.9
Yaomoshan,Sa1,Ka2,3.0,250,4.9
Yenwashan,Sa1,Ka2,3.0,54,4.9
Zatupo,Ka1,Ka1,0.0,74,4.9
Basco,Fl1,Ka1,11.0,176,4.9
Chert,Sa1,Ka1,2.0,176,4.9
Joes Canyon,Sa1,Ka4,5.0,176,4.9
Perkins Canyon,Fl1,Ka4,14.0,176,4.9
Valmy,Fl1,Ka2,12.0,176,4.9
Arthurstown,Sa2,Ka1,1.0,124,4.9
Avoca,Sa2,Ka1,1.0,124,4.9
Ballyhack,Ka1,Ka1,0.0,124,4.9
Ballymoyle,Ka1,Ka1,0.0,124,4.9
Ballynaclogh Volcanic,Ka1,Ka1,0.0,124,4.9
Bardahessiagh,Sa2,Ka1,1.0,124,4.9
Bremore,Ka1,Ka1,0.0,124,4.9
Broomfield,Ka1,Ka2,1.0,124,4.9
Campile,Sa1,Ka1,2.0,124,4.9
Carnes,Sa1,Ka1,2.0,124,4.9
Carrickateane,Sa2,Ka2,2.0,124,4.9
Carsphairn Conglomerate,Ka1,Ka1,0.0,124,4.9
Ceibwr,Ka1,Ka1,0.0,124,4.9
Clashabeema,Ka1,Ka1,0.0,124,4.9
Clashford House,Sa2,Ka1,1.0,124,4.9
Corona,Ka1,Ka1,0.0,124,4.9
Derryveeny,Ka1,Ka4,3.0,124,4.9
Drygill Shale,Ka1,Ka1,0.0,124,4.9
Fieldstown,Ka1,Ka1,0.0,124,4.9
Finnalaghta,Sa1,Ka2,3.0,124,4.9
Gorumna,Sa2,Ka2,2.0,124,4.9
Grange Allen,Sa2,Ka1,1.0,124,4.9
Grey Point,Sa2,Ka2,2.0,124,4.9
Helen's Bay,Sa1,Ka2,3.0,124,4.9
Kehernaghkilly,Sa1,Ka1,2.0,124,4.9
Kirkcolm,Sa1,Ka1,2.0,124,4.9
Knockerk,Sa2,Ka1,1.0,124,4.9
Lough Acanon Pelite,Sa1,Hi2,7.0,124,4.9
Lower Hartfell and Glenkiln Black Mudstone,Sa2,Ka2,2.0,124,4.9
Lowther Lodge,Sa2,Ka1,1.0,124,4.9
Mottled Siltstone,Sa2,Ka1,1.0,124,4.9
Newport,Sa2,Ka1,1.0,124,4.9
Poppit,Ka1,Ka4,3.0,124,4.9
Portpatrick,Ka1,Ka2,1.0,124,4.9
Portrane Volcanic,Sa2,Ka4,4.0,124,4.9
Raheen,Ka1,Ka1,0.0,124,4.9
Ross,Ka1,Ka1,0.0,124,4.9
Shenick's Island,Sa2,Ka1,1.0,124,4.9
Fossum,Dw3,Ka1,3.0,29,4.9
Furuberget,Dw3,Ka1,3.0,29,4.9
Lieker,Ka1,Ka2,1.0,29,4.9
Mjøsa,Ka1,Ka2,1.0,29,4.9
Nerby,Ka1,Ka1,0.0,29,4.9
Steinvika,Ka1,Ka2,1.0,29,4.9
Veberov,Ka3,Ka4,1.0,328,4.9
Kanyon,Sa1,Ka1,2.0,317,4.9
Acton Scott,Ka1,Ka1,0.0,92,4.9
Cheney Longville,Ka1,Ka1,0.0,92,4.9
Onny,Ka1,Ka2,1.0,92,4.9
Bay,Ka1,Ka1,0.0,124,4.9
Cadnant Shale,Ka1,Ka1,0.0,124,4.9
Cascade Conglomerat,Ka1,Ka1,0.0,124,4.9
Crosspipes,Ka1,Ka1,0.0,124,4.9
Penarwel Mudstone,Ka1,Ka2,1.0,124,4.9
Ardwell Sub_,Sa1,Ka1,2.0,241,4.9
Platinhead,Ka1,Ka1,0.0,241,4.9
Bou M'Haoud,Sa1,Hi1,6.0,238,4.9
In Tahouite,Fl2,Hi1,14.0,238,4.9
Oued Saret Sandstone,Dw3,Hi1,7.0,238,4.9
Kanling,Ka1,Ka1,0.0,74,4.9
Bigfork Chert,Sa2,Sa2,0.0,114,4.9
Sierra de La Invernada,Sa2,Ka1,1.0,130,4.9
Alternata Limestone,Ka1,Ka1,0.0,92,4.9
Gelli-Grin,Ka1,Ka1,0.0,92,4.9
Horderley Sandstone,Sa2,Ka1,1.0,92,4.9
Chatwall Sandstone,Sa2,Ka1,1.0,124,4.9
Craighead,Sa2,Ka1,1.0,124,4.9
Cwm Eigiau,Sa2,Ka1,1.0,124,4.9
Cymerig Limestone,Ka1,Ka1,0.0,124,4.9
Dwyfach,Ka1,Ka1,0.0,124,4.9
Gelli-grin Calcareous Ashes,Sa2,Ka1,1.0,124,4.9
Kiln,Ka1,Ka1,0.0,124,4.9
Llanbedrog Volcanic,Ka1,Ka1,0.0,124,4.9
Snowdon Volcanic,Ka1,Ka1,0.0,124,4.9
Edjeleh,Fl2,Ka1,10.0,238,4.9
Hassi Touareg,Sa1,Ka1,2.0,238,4.9
Russia Upper,Ka1,Ka1,0.0,211,4.9
Courval,Ka1,Ka1,0.0,340,4.9
Lotbinière,Ka1,Ka2,1.0,340,4.9
Sainte-Perpétue,Ka2,Ka2,0.0,351,4.9
Sainte-Sabine,Ka1,Ka1,0.0,340,4.9
Eastonian 2,Ka1,Ka1,0.0,12,4.9
Nowadaga,Ka1,Ka1,0.0,158,4.9
Garin,Ka1,Ka2,1.0,312,4.9
Grog Brook,Ka1,Ka4,3.0,312,4.9
Madawaska Lake,Ka1,Ka4,3.0,312,4.9
Calmar K-bentonite,Ka1,Ka1,0.0,388,4.9
Cobourgian,Ka1,Ka2,1.0,351,4.9
Maravillas,Hi1,Hi1,0.0,118,4.9
Winterhouse,Sa2,Ka2,2.0,66,4.9
Aketashi,Ka1,Ka2,1.0,250,4.9
Beiguoshan ,Sa2,Sa2,0.0,372,4.9
Chengbu,Ka1,Ka4,3.0,250,4.9
Jiangilawan,Ka1,Ka2,1.0,250,4.9
Nanshichong,Ka1,Ka4,3.0,250,4.9
Uligezhitag,Ka4,Hi1,1.0,78,4.9
Yuanbaoshan,Ka1,Ka2,1.0,250,4.9
Hillier,Sa2,Ka1,1.0,222,4.9
Trapiche,Ka1,Hi2,5.0,299,4.9
Indian Castle Shale,Ka1,Ka1,0.0,187,4.9
Alexanria Sub,Ka1,Ka1,0.0,184,4.9
Brent Sub,Ka1,Ka1,0.0,184,4.9
Fulton,Ka1,Ka1,0.0,184,4.9
Pioneer Valley Sub,Ka1,Ka1,0.0,184,4.9
Snag Creek Sub,Ka1,Ka1,0.0,184,4.9
Cobourg,Sa2,Sa2,0.0,39,4.9
Cornishville,Sa2,Ka1,1.0,222,4.9
Devils Hollow,Sa2,Ka1,1.0,222,4.9
Prospekt Quarry,Ka1,Ka1,0.0,211,4.9
Rust Quarry,Ka1,Ka1,0.0,193,4.9
Spillway,Ka1,Ka1,0.0,193,4.9
Denmark,Ka1,Ka1,0.0,157,4.9
Perryville,Sa2,Ka1,1.0,222,4.9
Salvisa,Sa2,Ka1,1.0,222,4.9
C2,Ka2,Ka2,0.0,184,4.9
C3,Ka1,Ka4,3.0,194,4.9
C4,Ka1,Ka4,3.0,194,4.9
C5,Ka1,Hi1,4.0,194,4.9
Aijianshanian,Dw3,Ka1,3.0,102,4.9
Lords,Sa1,Ka1,2.0,203,4.9
Cape Limestone,Ka1,Hi1,4.0,154,4.9
Fernvale Limestone,Sa2,Ka2,2.0,88,4.9
Viola Springs,Sa2,Sa2,0.0,22,4.9
Welling,Sa2,Ka2,2.0,39,4.9
Assel Conglomerate,Sa2,Ka1,1.0,124,4.9
Gully,Ka1,Ka1,0.0,124,4.9
Port Cardloch,Ka1,Ka2,1.0,124,4.9
Sericoidea,Ka1,Ka1,0.0,124,4.9
Tormitchell Conglomerate,Sa2,Ka1,1.0,124,4.9
Bays,Sa2,Sa2,0.0,178,4.9
Moccasin,Ka1,Ka1,0.0,80,4.9
Lexington Limestone,Sa2,Sa2,0.0,22,4.9
5d,Sa1,Hi1,6.0,3,4.9
Bedinan,Dw2,Hi1,8.0,234,4.9
Kilgen Lake,Dw2,Ka1,4.0,234,4.9
Sariyardere,Sa1,Hi1,6.0,234,4.9
Sort Tepe,Dw2,Hi1,8.0,234,4.9
Bedinan Upper,Sa1,Hi2,7.0,249,4.9
Ra'an,Ka1,Ka1,0.0,249,4.9
Amouguer,Ka1,Hi1,4.0,238,4.9
Kermeur,Ka1,Ka2,1.0,238,4.9
Kahfah,Sa1,Ka1,2.0,249,4.9
Middle Tiouririne,Sa1,Ka1,2.0,238,4.9
Sairinskii,Sa1,Ka1,2.0,196,4.9
Holston,Sa1,Sa2,1.0,178,4.9
Womble Shale,Sa1,Ka1,2.0,98,4.9
Rio Sassito,Sa1,Hi1,6.0,359,4.9
Santa Gertrudis,Dw3,Ka1,3.0,358,4.9
Pingliang,Sa1,Sa1,0.0,372,4.9
Chota,Sa1,Ka1,2.0,65,4.9
Sevier,Sa1,Sa1,0.0,83,4.9
Grefsen K-bentonite,Sa2,Sa2,0.0,364,4.9
Grimstorp K-bentonite,Sa1,Ka1,2.0,325,4.9
Sinsen K-bentonite,Sa2,Sa2,0.0,364,4.9
Hog's Back,Sa1,Ka1,2.0,51,4.9
Laval Upper,Dw3,Ka1,3.0,51,4.9
Pamelia,Sa1,Sa2,1.0,157,4.9
Valcour,Dw3,Sa2,2.0,39,4.9
Dalby Limestone,Dw3,Ka1,3.0,11,4.9
Chambersburg,Sa1,Sa1,0.0,83,4.9
Bromide,Sa2,Sa2,0.0,114,4.9
Corbin Ranch,Sa2,Sa2,0.0,223,4.9
Joachim Dolomite,Sa2,Sa2,0.0,114,4.9
Plattin,Sa2,Sa2,0.0,114,4.9
St. Peter Sandstone,Dw2,Sa2,3.0,114,4.9
Benbolt,Sa2,Sa2,0.0,183,4.9
Bowen,Tr1,Tr1,0.0,114,4.9
Lincolnshire,Sa1,Ka1,2.0,80,4.9
Rockdell,Sa2,Sa2,0.0,39,4.9
Wardell,Sa1,Ka1,2.0,80,4.9
Witten,Sa1,Ka1,2.0,80,4.9
Hovinsholm,Dw3,Ka1,3.0,29,4.9
Carimona,Sa1,Ka1,2.0,222,4.9
Curdsville,Sa2,Sa2,0.0,"25, 22",4.9
Deicke K-bentonite,Sa2,Sa2,0.0,22,4.9
Dolly Ridge,Sa2,Sa2,0.0,22,4.9
Edinburg,Sa1,Sa2,1.0,188,4.9
Eggleston,Sa2,Sa2,0.0,22,4.9
Elkport K-bentonite,Sa1,Ka1,2.0,222,4.9
Glen Falls Limestone,Sa1,Ka1,2.0,222,4.9
Lindon Hall,Sa1,Ka1,2.0,222,4.9
Logana,Sa2,Sa2,0.0,"25, 22",4.9
Millbrig K-bentonite,Sa2,Sa2,0.0,22,4.9
Nealmont,Sa2,Sa2,0.0,22,4.9
Oranda,Sa2,Sa2,0.0,388,4.9
Salona,Sa2,Sa2,0.0,388,4.9
Spechts Ferry,Sa1,Ka1,2.0,222,4.9
Tyrone,Sa2,Sa2,0.0,"22, 25",4.9
Ashgillian,Sa1,Hi1,6.0,399,4.9
Sularp,Dw3,Sa2,2.0,37,4.9
Idavere,Sa2,Sa2,0.0,3,4.9
5a,Dw3,Sa2,2.0,3,4.9
M2,Sa1,Sa2,1.0,194,4.9
Tumuxiuke,Dw3,Sa2,2.0,103,4.9
Burn Side Conglomerat,Sa2,Sa2,0.0,124,4.9
Doon Hill Conglomerate,Sa2,Sa2,0.0,124,4.9
Kilranny Conglomerat,Sa2,Sa2,0.0,124,4.9
Pumphouse,Sa2,Sa2,0.0,124,4.9
Empozada,Sa2,Ka4,4.0,295,4.9
La Pola,Sa2,Sa2,0.0,299,4.9
Las Vacas,Sa2,Sa2,0.0,"299, 93",4.9
Qiaerbake,Dw3,Sa2,2.0,57,4.9
High Bridge,Sa1,Sa2,1.0,50,4.9
Chapman Ridge,Sa1,Sa2,1.0,178,4.9
Ottosee,Sa2,Sa2,0.0,178,4.9
Wulalike,Dw3,Dw3,0.0,372,4.9
Bolarian,Sa2,Sa2,0.0,183,4.9
Chatham Hill,Sa2,Sa2,0.0,178,4.9
Effna Limestone,Dw3,Sa1,1.0,188,4.9
Lincolnshire Limestone,Sa2,Sa2,0.0,183,4.9
McGraw,Sa2,Sa2,0.0,183,4.9
Peery Limestone,Sa2,Sa2,0.0,183,4.9
Porterfieldian,Dw3,Sa2,2.0,183,4.9
Rich Valley,Sa2,Sa2,0.0,178,4.9
Ward Cove Limestone,Sa2,Sa2,0.0,183,4.9
Mountain Lake,Sa1,Sa1,0.0,164,4.9
Pooleville,Sa2,Sa2,0.0,223,4.9
M1,Sa1,Sa2,1.0,194,4.9
Benjamin Limestone Lower,Sa1,Sa2,1.0,203,4.9
McGlone,Sa2,Sa2,0.0,183,4.9
Bellmoor,Sa2,Sa2,0.0,124,4.9
Laggan,Sa2,Sa2,0.0,124,4.9
Portezuelo del Tontal,Sa1,Sa2,1.0,333,4.9
Botetourt Limestone,Sa1,Sa2,1.0,188,4.9
Antelope Valley,Dw1,Dw3,2.0,39,4.9
Simpson,Sa2,Sa2,0.0,114,4.9
Wassum,Sa2,Sa2,0.0,178,4.9
Andouillé,Dp1,Sa2,7.0,224,4.9
Postolonnec,Dp1,Sa2,7.0,224,4.9
Bir Ben Tartar,Dw2,Sa2,3.0,249,4.9
Assif bou Zeggarh,Sa1,Sa2,1.0,238,4.9
Oued Saret Shally,Dw3,Sa2,2.0,238,4.9
Veryac'h,Sa1,Sa2,1.0,238,4.9
Costonian,Sa1,Sa2,1.0,45,4.9
Harnagian,Sa2,Sa2,0.0,45,4.9
Soudleyan,Sa2,Sa2,0.0,45,4.9
Ristiküla bed 46 K-bentonite,Sa2,Sa2,0.0,214,4.9
Borrowdale Volcanic,Sa1,Sa2,1.0,92,4.9
Coston,Sa1,Sa1,0.0,124,4.9
Glenburrell,Sa2,Sa2,0.0,92,4.9
Glenkiln Shale,Sa1,Sa1,0.0,124,4.9
Pont-y-cenant,Sa2,Sa2,0.0,92,4.9
Serw,Sa1,Sa2,1.0,92,4.9
Smeathen Wood,Sa2,Sa2,0.0,92,4.9
Auchensol Bridge,Dw3,Sa2,2.0,124,4.9
Confinis,Dw3,Sa2,2.0,124,4.9
Albany,Sa2,Sa2,0.0,124,4.9
Aldress Shale,Sa2,Sa2,0.0,124,4.9
Allt Ddu Mudstone,Sa2,Sa2,0.0,124,4.9
Ballinatray,Sa1,Sa1,0.0,240,4.9
Ballymalone,Sa2,Sa2,0.0,124,4.9
Benan Conglomerate,Dw3,Sa2,2.0,124,4.9
Bryn-banc Limestone,Sa1,Sa2,1.0,124,4.9
Bulthy,Sa2,Sa2,0.0,124,4.9
Caher Hill,Sa1,Sa2,1.0,124,4.9
Carrighalia,Sa2,Sa2,0.0,124,4.9
Cefn Gwyn Tuff,Sa2,Sa2,0.0,124,4.9
Chatwall Flags,Sa2,Sa2,0.0,124,4.9
Collon,Sa2,Sa2,0.0,124,4.9
Craig Cau,Sa1,Sa2,1.0,124,4.9
Derfel Limestone,Sa2,Sa2,0.0,124,4.9
Dunabrattin Limestone,Sa1,Sa2,1.0,124,4.9
Eycott Volcanic,Sa1,Sa2,1.0,124,4.9
Frondderw Tuff,Sa2,Sa2,0.0,124,4.9
Garraun Shale,Sa2,Sa2,0.0,124,4.9
Glyn Gower Siltstone,Sa2,Sa2,0.0,124,4.9
Hagley Shale,Sa2,Sa2,0.0,124,4.9
Hagley Volcanic,Sa2,Sa2,0.0,124,4.9
Harnage Shale,Sa2,Sa2,0.0,124,4.9
Harthwaite Tuff,Sa2,Sa2,0.0,124,4.9
Herbertstown,Sa1,Sa2,1.0,124,4.9
Hill Farm Shale,Sa2,Sa2,0.0,124,4.9
Hoar Edge Grits,Sa1,Sa2,1.0,124,4.9
Kilmacrea,Sa2,Sa2,0.0,124,4.9
Knock Pike Tuff,Sa2,Sa2,0.0,124,4.9
Lettermullen,Dw3,Sa2,2.0,124,4.9
Llewelyn Volcanic,Sa2,Sa2,0.0,124,4.9
Llyn Conwy,Sa2,Sa2,0.0,124,4.9
Lodge Volcanic Upper,Sa2,Sa2,0.0,124,4.9
Loftusacre,Sa2,Sa2,0.0,124,4.9
Maumtrasna,Dw2,Sa2,3.0,124,4.9
Middletown,Sa2,Sa2,0.0,124,4.9
Mweelrea,Dw2,Sa2,3.0,124,4.9
Nant Ffrancon_Sub,Dp2,Sa2,6.0,124,4.9
Nant Hir Mudstone,Sa2,Sa2,0.0,124,4.9
Newtown Head,Sa2,Sa2,0.0,124,4.9
Parrog Shales,Sa2,Sa2,0.0,124,4.9
Pitts Head Tuff,Sa2,Sa2,0.0,124,4.9
Pont-y-Ceunant Ash,Sa2,Sa2,0.0,124,4.9
Potts Ghyll,Sa2,Sa2,0.0,124,4.9
Stone House Shale,Sa2,Sa2,0.0,124,4.9
Toberelatan,Sa1,Sa2,1.0,124,4.9
Whittery Shale,Sa2,Sa2,0.0,124,4.9
Whittery Volcanic,Sa2,Sa2,0.0,124,4.9
Sandaogou,Dw1,Dw3,2.0,250,4.9
Charchaq,Sa1,Sa2,1.0,74,4.9
Saergan,Dw3,Sa1,1.0,117,4.9
Las Plantas,Sa2,Sa2,0.0,293,4.9
Sa2,Sa2,Sa2,0.0,13,4.9
Womble K-bentonite Lower,Sa2,Sa2,0.0,214,4.9
Womble K-bentonite Upper,Sa2,Sa2,0.0,214,4.9
Normanskill,Sa1,Sa1,0.0,157,4.9
Badou,Sa2,Sa2,0.0,200,4.9
Baimachong,Sa1,Sa2,1.0,250,4.9
Changkengshui,Sa1,Sa2,1.0,250,4.9
Datianba,Dw3,Sa1,1.0,21,4.9
Datouyanggou,Sa1,Sa2,1.0,250,4.9
Duobaoshan,Sa1,Sa2,1.0,250,4.9
Gezhuang,Dw3,Sa2,2.0,250,4.9
Hulo,Dw3,Sa1,1.0,277,4.9
Jiuxi,Fl1,Sa2,10.0,250,4.9
Kuniutan,Dw1,Dw2,1.0,72,4.9
Lashichong,Sa1,Sa2,1.0,250,4.9
Longxi,Sa1,Sa2,1.0,250,4.9
Miaopo,Dw3,Sa1,1.0,64,4.9
Shatang,Dw3,Sa2,2.0,250,4.9
Siliangssu,Fl2,Sa2,9.0,250,4.9
Tianzhu,Sa1,Sa2,1.0,250,4.9
Yangzhuang,Fl3,Sa2,8.0,250,4.9
Yaoxian,Dw1,Sa2,4.0,250,4.9
Yenchi,Dw1,Sa2,4.0,250,4.9
